662.06;0.0259;141La;3.92;h
662.2;266;171Hf;12.1;h
663.07;9.0;132La;4.8;h
664.571;5.69;143Ce;33.039;h
665.424;7.23;146Eu;4.61;d
666.331;100;126Sb;12.46;d
666.331;33.1;126I;13.11;d
667.404;11.04;171Lu;8.24;d
667.718;99;132I;2.295;h
667.718;98;132Cs;6.479;d
668.54;96;130I;12.36;h
669.60;0.0035;211At;7.214;h
672.34;0.87;113Ag;5.37;h
674.1;45;211Rn;14.6;h
674.19;6.8;191Au;3.18;h
675.41;0.38;164Yb;75.8;m
675.795;0.514;145Pr;5.984;h
675.8836;0.804;198Au;2.69517;d
675.8836;11;198Tl;5.3;h
676.36;15.7;105Ru;4.44;h
677.516;9.8;147Eu;24.1;d
678.4;28.9;211Rn;14.6;h
679.0;53;246Am;39;m
680.2;0.658;93Y;10.18;h
680.516;0.753;203Pb;51.873;h
681.8;0.32;90Y;3.19;h
681.8;4.4;126Ba;100;m
683.647;0.796;122I;3.63;m
684.672;99.7;93Mo;6.85;h
684.88;9.4;195Ir;3.8;h
685.7;37;127Sb;3.85;d
685.774;27.3;187W;23.72;h
686.527;98;208At;1.63;h
687.0;0.261;211At;7.214;h
687.59;0.250;236Np;22.5;h
687.7;59;194Ir;171;d
688.68;12.3;254Es;39.3;h
689.07;0.070;93Mo;6.85;h
689.4;70;186Pt;2.2;h
692.03;0.157;57Co;271.79;d
692.794;3.85;122Sb;2.7238;d
692.794;1.355;122I;3.63;m
693.79;24.3;254Es;39.3;h
694.4;43;147Tb;1.7;h
694.863;3.0;112Ag;3.130;h
694.916;16.7;78As;90.7;m
695.03;100;126Sb;12.46;d
695.6;41;196Tl;1.41;h
695.88;3.071;129Te;33.6;d
696.510;1.3;144Pr;17.28;m
696.510;99;144Pm;363;d
697.49;44;102Rh;2.9;y
698.374;28.49;82Br;35.30;h
699.85;10.1;119Te;16.03;h
702.622;97.9;94Nb;2.03E+4;y
702.622;99.6;94Tc;293;m
703.44;31;205Bi;15.31;d
703.9;1.88;80Rb;34;s
707.40;29.5;110In;4.9;h
708.06;26.4;139Nd;5.50;h
709.17;5.2;187Pt;2.35;h
711.683;55.32;166Ho;1200;y
715.328;0.534;165Dy;2.334;h
717.24;28.9;106Rh;131;m
717.24;28.9;106Ag;8.28;d
717.424;3.94;185Os;93.6;d
717.72;4.05;151Pm;28.40;h
719.7;65;117Te;62;m
720.22;0.154;45Ti;184.8;m
720.24;6.5;199Pb;90;m
720.64;53.8;126Sb;12.46;d
721.41;9.3;189Pt;10.87;h
721.929;5.39;143Ce;33.039;h
722.12;7.7;154Tb;21.5;h
722.786;10.81;124Sb;60.20;d
722.786;10.35;124I;4.1760;d
722.907;90.8;108Ag;418;y
723.304;20.22;154Eu;8.593;y
724.199;44.17;95Zr;64.02;d
724.21;47;105Ru;4.44;h
725.298;3.24;114In;49.51;d
725.673;32.7;148Pm;41.29;d
727.330;6.58;212Bi;60.55;m
728.13;2.03;230Pa;17.4;d
728.18;22;160Ho;5.02;h
729.57;0.72;129Te;33.6;d
731.812;0.007;85Kr;4.480;h
731.812;0.0147;85Sr;67.63;m
735.72;22.5;146Pm;5.53;y
737.455;9.60;150Eu;36.9;y
737.96;35;139Nd;5.50;h
739.42;4.23;73Ga;4.86;h
739.48;82;130I;12.36;h
739.50;12.13;99Mo;65.94;h
739.78;47.8;171Lu;8.24;d
741.98;1.2E-6;143Pr;13.57;d
741.98;39;143Pm;265;d
742.64;28.2;207Po;5.80;h
742.64;0.0010;211At;7.214;h
743.22;100;128Sb;9.01;h
743.36;93;97Zr;16.91;h
743.971;66;244Am;10.1;h
744.233;90.0;52Mn;5.591;d
745.36;102;98Tc;4.2E+6;y
745.9;0.207;177Ta;56.56;h
747.159;34.0;146Pm;5.53;y
747.159;98.5;146Eu;4.61;d
748.278;0.5250;145Pr;5.984;h
748.601;8.22;149Gd;9.28;d
749.8;23.61;91Sr;9.63;h
749.95;49.5;56Ni;6.077;d
751.637;0.032;140Pr;3.39;m
751.637;4.33;140La;1.67855;d
753.819;4.16;126I;13.11;d
753.82;100;128Sb;9.01;h
755;10;243Bk;4.5;h
756;13.3;246Am;39;m
756.729;54;95Zr;64.02;d
762.3;0.192;137Ce;34.4;h
762.65;30;83Sr;32.41;h
765.794;100;95Nb;34.975;d
765.794;93.82;95Tc;20.0;h
766.38;2.2E-5;238Pu;87.7;y
766.84;34;102Rh;2.9;y
767.1;0.191;47Ca;4.536;d
767.40;3.6;85Y;4.86;h
767.497;0.0327;186Re;3.7183;d
767.497;18.4;186Ir;1.90;h
767.72;65.7;104Ag;69.2;m
767.8;1.44;73Ga;4.86;h
768.91;1.25;164Tm;2.0;m
769.69;6.5;89Nb;1.18;h
770.6;0.0030;65Zn;244.26;d
772.60;75.6;132I;2.295;h
773.28;8.9;186Ir;16.64;h
773.28;11.7;186Ir;1.90;h
773.67;49.9;131Te;30;h
776.517;83.5;82Br;35.30;h
776.517;84;82Rb;6.472;h
777.35;22.4;86Y;14.74;h
777.921;4.26;99Mo;65.94;h
778.224;96.45;96Nb;23.35;h
778.224;100;96Tc;4.28;d
778.5;1.51;144Pm;363;d
778.817;18.9;166Tm;7.70;h
778.9040;12.942;152Eu;13.537;y
778.9040;5.8;152Tb;17.5;h
779.80;7;195Hg;9.9;h
781.39;1.53;230Pa;17.4;d
781.4;0.0112;109Pd;13.7012;h
781.9;83.5;209At;5.41;h
783.29;17;50V;1.4E+17;y
783.7;15.1;127Sb;3.85;d
783.754;66;183Hf;1.067;h
785.09;18.3;252Es;471.7;d
785.37;1.102;212Bi;60.55;m
786.198;0.0158;95Nb;86.6;h
786.198;8.66;95Tc;61;d
786.4;9.5;201Bi;108;m
786.99;50;202Pb;3.53;h
788.742;34;138La;1.05E+11;y
788.742;100;138Pr;2.12;h
790.0;0.657;83Rb;86.2;d
790.2;63.5;209At;5.41;h
792.071;37.5;184Re;38.0;d
793.278;0.016;122Sb;2.7238;d
793.278;1.327;122I;3.63;m
793.60;0.10;87Zr;1.68;h
793.75;18.10;131Te;30;h
795.864;85.53;134Cs;2.0648;y
796.462;0.0665;107Cd;6.50;h
798.80;61;246Bk;1.80;d
799.64;9.4;182Hf;61.5;m
801.953;8.69;134Cs;2.0648;y
803.10;0.0050;206Tl;4.199;m
803.10;99;206Bi;6.243;d
803.10;0.00121;210Po;138.376;d
805.75;0.084;68Ga;67.629;m
805.9;8.4;127Sn;2.10;h
806.372;9.5;165Tm;30.06;h
807.38;22.7;206Po;8.8;d
807.86;6.2;47Ca;4.536;d
810.064;16.63;172Lu;6.70;d
810.276;58.08;166Ho;1200;y
810.775;99;58Co;70.86;d
811.79;9.70;156Eu;15.19;d
811.85;86.0;56Ni;6.077;d
812.581;82;96Tc;4.28;d
812.8;43;129Sb;4.40;h
813.2;9.2;249Es;102.2;m
814.41;44.5;207At;1.80;h
815.772;23.28;140La;1.6781;d
815.990;48.99;168Tm;93.1;d
817.04;0.093;129Te;33.6;d
818.514;100;136Cs;13.16;d
820.3;30;203Bi;11.76;h
820.624;0.00037;95Nb;86.6;h
822.48;4.28;125Sn;9.64;d
822.654;21.09;100Rh;20.8;h
823.1;10.9;127Sn;2.10;h
824.82;0.44;137Ce;34.4;h
825.2;14.6;203Bi;11.76;h
826.06;0.0076;60Co;5.2714;y
826.6;64;161Er;3.21;h
826.77;20;181Os;105;m
828.189;8.1;78As;90.7;m
828.320;10.8;200Tl;26.1;h
828.82;5.5;250Es;2.22;h
828.82;72;250Es;8.6;h
828.93;0.17;107Cd;6.50;h
831.62;7.7;181Os;105;m
831.92;11.9;150Pm;2.68;h
833.537;0.220;66Cu;5.120;m
833.537;5.89;66Ga;9.49;h
833.60;5.0;246Bk;1.80;d
834.01;96;72Ga;14.10;h
834.01;80;72As;26.0;h
834.830;12.98;88Kr;2.84;h
834.848;99.976;54Mn;312.3;d
835.149;26.63;95Tc;61;d
835.38;0.103;137Ce;34.4;h
836.7;1.8;137Pr;1.28;h
836.79;19.2;205Po;1.66;h
836.90;9.8;224Fr;3.33;m
840;40;243Bk;4.5;h
841.211;0.79;61Co;1.650;h
841.570;14.2;152Eu;9.3116;h
845.044;19.7;208At;1.63;h
845.43;7.34;87Kr;76.3;m
846.771;98.9;56Mn;2.5785;h
846.771;100;56Co;77.27;d
847.025;0.00030;134Cs;2.0648;y
849.74;95.7;94Tc;293;m
849.83;25.5;205Po;1.66;h
849.929;20.45;96Nb;23.35;h
849.929;98;96Tc;4.28;d
850.647;0.065;88Y;106.65;d
851.474;4.56;183Os;13.0;h
852.21;27.0;131Te;30;h
859.46;0.109;149Pm;53.08;h
860.564;12.42;208Tl;3.053;m
861.11;12.4;193Hg;3.80;h
861.35;0.019;117In;116.2;m
861.35;0.31;117Sb;2.80;h
861.8;32;256Es;7.6;h
861.9;0.00034;208Po;2.898;y
863.959;0.683;58Co;70.86;d
865.09;0.584;73Se;7.15;h
865.3;5.9;198Pb;2.40;h
867.846;5.5;140La;1.67855;d
868.5;0.0120;85Sr;64.84;d
869.60;0.317;95Tc;20.0;h
871.091;100;94Nb;2.03E+4;y
871.091;100;94Tc;293;m
872.14;11.9;69Ge;39.05;h
872.39;37;205Po;1.66;h
874.51;0.164;135La;19.5;h
874.813;6.29;185Os;93.6;d
875.329;4.51;133I;20.8;h
875.68;0.150;62Cu;9.74;m
879.383;30.10;160Tb;72.3;d
879.383;1450;160Ho;5.02;h
879.876;0.754;126I;13.11;d
879.876;1.29;126Cs;1.64;m
880.523;5.17;185Os;93.6;d
880.8;2.19;251Fm;5.30;h
881.01;66.2;206Bi;6.243;d
881.610;69;84Rb;32.77;d
883.24;9.6;234Pa;6.70;h
883.984;29.9;204Po;3.53;h
884.47;10.0;195Tl;1.16;h
884.685;72.2;110Ag;249.79;d
884.685;92.9;110In;4.9;h
887.19;0.0255;74As;17.77;d
888.80;25.1;240Am;50.8;h
889.277;99.984;46Sc;83.79;d
889.753;5.36;169Lu;34.06;h
889.96;1.530;250Bk;3.217;h
891.5;114;244Bk;4.35;h
893.73;66;145Eu;5.93;d
894.351;19.8;232Pa;1.31;d
894.757;15.6;184Re;38.0;d
894.9;8.34;142La;91.1;m
895.8;13.6;240Np;61.9;m
896.28;0.47;209Po;102;y
896.9;13;203Bi;11.76;h
897.848;28;244Am;10.1;h
898.042;14.04;88Rb;17.78;m
898.042;93.7;88Y;106.65;d
898.68;5.8;230Pa;17.4;d
899.15;99;204Pb;67.2;m
899.15;98;204Bi;11.22;h
899.43;0.0515;42K;12.360;h
900.724;29.8;172Lu;6.70;d
903.279;37.9;184Re;38.0;d
907.56;5.7;201Pb;9.33;h
908.631;3.6;61Co;1.650;h
908.8;2.60;237Am;73.0;m
908.96;0.010;89Sr;50.53;d
908.96;100;89Zr;78.41;h
909.847;0.0703;121Te;154;d
911.204;25.8;228Ac;6.15;h
911.204;23.0;228Pa;22;h
911.78;90.69;204Pb;67.2;m
911.78;13.5;204Bi;11.22;h
911.79;16.95;207Po;5.80;h
912.73;1.78;92Nb;10.15;d
912.95;4.79;187Ir;10.5;h
913.93;9.0;85Y;2.68;h
914.6;20.0;129Sb;4.40;h
914.85;11.46;148Pm;5.370;d
915.55;4.13;125Sn;9.64;d
916.10;7.6;94Tc;293;m
918.48;8.2;230Pa;17.4;d
918.69;23.0;238Am;98;m
920.932;32.0;184Ta;8.7;h
920.932;8.14;184Re;169;d
921.2;0.210;150Eu;12.8;h
921.5;22;244Bk;4.35;h
923.98;2.86;238Np;2.117;d
924.12;2.41;252Es;471.7;d
925.189;0.0260;140Pr;3.39;m
925.24;4.56;126Cs;1.64;m
925.8;3.84;91Sr;9.63;h
926.2;12.5;104Ag;69.2;m
929.01;20.2;147Gd;38.06;h
931.3;75;55Co;17.53;h
931.34;0.553;188Re;17.005;h
932.37;12.5;193Hg;11.8;h
933.8;2.000;115Cd;44.6;d
934.46;13.9;92Y;3.54;h
934.46;99;92Nb;10.15;d
934.46;100;92Nb;3.47E+7;y
935.538;94.5;52Mn;5.591;d
936.2;11.3;201Bi;108;m
936.7;2.20;99Rh;4.7;h
937.2;10.8;162Ho;67.0;m
937.493;34.13;110Ag;249.79;d
937.493;68.4;110In;4.9;h
941.7;25.0;104Ag;69.2;m
941.72;38.3;28Mg;20.91;h
942.80;18.8;182Hf;61.5;m
944.09;44;158Tb;180;y
944.104;7.76;48V;15.9735;d
945.61;366;158Ho;11.3;m
945.96;7.4;201Pb;9.33;h
946.00;13.4;234Pa;6.70;h
946;8;243Bk;4.5;h
947.1;2.09;93Y;10.18;h
947.67;1.951;95Tc;20.0;h
948.78;345;158Ho;11.3;m
949.82;0.120;93Mo;6.85;h
951.95;29.1;230Pa;17.4;d
953.31;3.52;92Sr;2.71;h
953.42;3.6;181Re;19.9;h
954.45;7.8;202Bi;1.72;h
954.55;17.6;132I;2.295;h
960.1;0.069;202Tl;12.23;d
960.622;23.4;169Lu;34.06;h
960.67;92;202Pb;3.53;h
960.67;99;202Bi;1.72;h
961.22;183;184Ir;3.09;h
962.06;20.3;158Tb;180;y
962.317;1300;160Ho;5.02;h
962.77;28;238Am;98;m
963.390;11.67;152Eu;9.3116;h
964.079;14.605;152Eu;13.537;y
964.766;4.99;228Ac;6.15;h
964.766;11.4;228Pa;22;h
966.171;25.10;160Tb;72.3;d
966.171;1200;160Ho;5.02;h
968.971;15.8;228Ac;6.15;h
968.971;13.9;228Pa;22;h
969.315;41.6;232Pa;1.31;d
969.458;0.630;128Cs;3.66;m
970.350;0.588;152Eu;9.3116;h
972.564;74.2;116Sb;60.3;m
973.9;23.8;240Np;61.9;m
978.969;0.256;145Pr;5.984;h
982.2;26.4;139Nd;5.50;h
983.517;100.1;48Sc;43.67;h
983.517;99.98;48V;15.9735;d
984.02;59;204Bi;11.22;h
984.45;27.8;238Np;2.117;d
985.10;5.54;170Lu;2.012;d
987.62;16.13;205Bi;15.31;d
987.76;73.2;240Am;50.8;h
989.12;45;250Bk;3.217;h
989.12;13.3;250Es;2.22;h
992.128;0.546;174Lu;142;d
992.33;59.3;207Po;5.80;h
996.82;0.0014;24Na;14.9590;h
998.291;0.0796;121Te;154;d
1001.21;28.8;205Po;1.66;h
1001.85;1.2;44Sc;58.6;h
1004.51;0.0062;117In;116.2;m
1004.51;0.21;117Sb;2.80;h
1004.725;18.01;154Eu;8.593;y
1013.808;20.20;148Pm;41.29;d
1014.1;10.7;201Bi;108;m
1016.162;0.349;84Rb;32.77;d
1016.31;24.1;204Po;3.53;h
1020.6;0.0068;117In;116.2;m
1021.0;0.112;117Sb;2.80;h
1021.00;0.00193;123Sn;129.2;d
1023.1;99.4;120Sb;5.76;d
1024;0.28;87Zr;1.68;h
1024.3;33;91Sr;9.63;h
1024.49;1.09;97Nb;72.1;m
1025.87;9.6;238Np;2.117;d
1028.54;20.3;238Np;2.117;d
1028.65;4.90;250Bk;3.217;h
1030.1;12.6;129Sb;4.40;h
1030.23;0.0310;123Sn;129.2;d
1031.70;0.125;132Cs;6.479;d
1031.85;35.6;250Bk;3.217;h
1031.85;10.6;250Es;2.22;h
1032.26;32.9;206Po;8.8;d
1034.85;6.02;183Os;9.9;h
1036.4;10.3;177W;135;m
1037.599;97.6;48Sc;43.67;h
1037.8;101;138Pr;2.12;h
1039.231;9;66Cu;5.120;m
1039.231;37;66Ga;9.49;h
1039.928;0.095;52Fe;8.275;h
1043.72;7.51;205Bi;15.31;d
1044.002;32.068;82Rb;6.472;h
1045.83;30.4;106Rh;131;m
1045.83;29.6;106Ag;8.28;d
1048.073;80;136Cs;13.16;d
1050.65;97;118Sb;5.00;h
1050.73;0.984;72As;26.0;h
1057.8;0.29;177Ta;56.56;h
1061.61;0.000762;176Lu;3.635;h
1063.662;74.5;207Bi;31.55;y
1065.04;0.0164;174Lu;3.31;y
1065.98;23.1;117Cd;3.36;h
1067.10;10;125Sn;9.64;d
1071.8;148;171Hf;12.1;h
1073.71;3.74;95Tc;20.0;h
1076.64;9;86Rb;18.631;d
1076.64;83;86Y;14.74;h
1077.043;6.15;147Eu;24.1;d
1077.35;3.0;68Ga;67.629;m
1078.62;0.564;212Bi;60.55;m
1080.21;5.6;177Yb;1.911;h
1081.40;5.8;246Bk;1.80;d
1087.684;0.159;198Au;2.69517;d
1088.64;0.6;123Sn;129.2;d
1089.15;4.59;125Sn;9.64;d
1089.737;1.727;152Eu;13.537;y
1089.8;2.8;155Dy;9.9;h
1090.0;2.8;155Dy;9.9;h
1090.7;6.9;117Te;62;m
1091.331;0.149;196Au;6.183;d
1092.9;15;256Es;7.6;h
1093.4;2.79;123Xe;2.08;h
1093.657;6.0;172Tm;63.6;h
1093.657;62.5;172Lu;6.70;d
1095.490;4.08;71As;65.28;h
1095.6;20;127Sn;2.10;h
1096.76;21.0;95Ru;1.643;h
1099.251;56.5;59Fe;44.503;d
1101.94;49.0;183Os;9.9;h
1102.149;2.54;121Te;154;d
1103.16;2.42;102Rh;207;d
1107.01;36;69Ge;39.05;h
1107.92;22.36;183Os;9.9;h
1112.074;13.644;152Eu;13.537;y
1113.5;0.0490;163Er;75.0;m
1114.3;39;127Sn;2.10;h
1115.546;15.43;65Ni;2.5172;h
1115.546;50.60;65Zn;244.26;d
1118.84;8.0;193Hg;3.80;h
1120.545;99.987;46Sc;83.79;d
1121.3007;34.9;182Ta;114.43;d
1121.3007;32;182Re;12.7;h
1121.3007;22.0;182Re;64.0;h
1124.29;4.4;246Bk;1.80;d
1125.25;2.30;202Au;28.8;s
1125.46;14.9;131Te;30;h
1126.08;1.2;44Sc;58.6;h
1126.8;0.8;141Nd;2.49;h
1126.965;15.2;96Tc;4.28;d
1128.9;0.0324;62Cu;9.74;m
1129.224;92.7;90Nb;14.60;h
1129.67;2.5;26Al;7.17E+5;y
1131.511;22.74;135I;6.57;h
1132.24;0.005;92Nb;10.15;d
1132.570;0.0856;115Cd;44.6;d
1135.04;7.8;199Pb;90;m
1136.75;7.66;119Te;4.70;d
1140.079;1.168;128Cs;3.66;m
1140.55;0.76;122Sb;2.7238;d
1147.2;0.306;141Nd;2.49;h
1147.97;2.61;97Zr;16.91;h
1148.9;4.3;109In;4.2;h
1150.76;0.601;194Ir;19.28;h
1152.4;100;147Tb;1.7;h
1153.01;30.5;86Y;14.74;h
1153.67;6.79;156Eu;15.19;d
1154.66;1.64;164Tm;2.0;m
1157.031;99.9;44Sc;3.927;h
1157.031;1.2;44Sc;58.6;h
1159.28;0.00139;176Lu;3.635;h
1159.28;25;176Ta;8.09;h
1165.74;15.8;150Pm;2.68;h
1165.74;0.257;150Eu;12.8;h
1166;1.0;206Tl;4.199;m
1167.25;2.94;250Es;2.22;h
1171.3;100;120Sb;5.76;d
1172.9;0.34;62Cu;9.74;m
1173.237;99.9736;60Co;5.2714;y
1177.962;14.87;160Tb;72.3;d
1178.66;5.16;95Ru;1.643;h
1181.39;99.3;210At;8.1;h
1185.234;3.75;61Cu;3.333;h
1189.0503;16.23;182Ta;114.43;d
1189.0503;15.0;182Re;12.7;h
1200.6;9.7;198Tl;5.3;h
1204.1;2.01;202Au;28.8;s
1204.208;0.285;74As;17.77;d
1204.77;0.30;91Y;58.51;d
1204.77;2.9;91Nb;60.86;d
1205.717;29.9;200Tl;26.1;h
1205.92;4.9;174Ta;1.05;h
1209.8;0.33;87Zr;1.68;h
1212.73;66;119Te;4.70;d
1212.94;1.44;76As;1.0778;d
1216.104;3.42;76As;1.0778;d
1216.104;8.8;76Br;16.2;h
1218.5;1.5;249Es;102.2;m
1220.0;22.5;162Ho;67.0;m
1221.4066;26.98;182Ta;114.43;d
1221.4066;24.8;182Re;12.7;h
1221.4066;17.4;182Re;64.0;h
1222.36;31.00;156Tb;5.35;d
1224.93;6;176Ta;8.09;h
1227;1.0;87Zr;1.68;h
1228.33;1.4;174Ta;1.05;h
1229.68;100;118Sb;5.00;h
1230.68;7.98;156Eu;15.19;d
1235.362;20.0;136Cs;13.16;d
1238.282;67.6;56Co;77.27;d
1241.2;3.47;177Yb;1.911;h
1241.847;5.14;174Lu;3.31;y
1243.9;3.50;230Ac;122;s
1254.7;0.026;139Ba;83.06;m
1256.3;0.57;80Rb;34;s
1256.901;0.81;122Sb;2.7238;d
1260.409;28.90;135I;6.57;h
1260.97;0.083;68Ga;67.629;m
1261.2;11;99Rh;4.7;h
1266.12;0.07;31Si;157.3;m
1268.68;0.148;97Nb;72.1;m
1269.06;0.0018;74As;17.77;d
1269.34;0.93;178Lu;28.4;m
1273.540;14.9;166Tm;7.70;h
1273.83;9.3;103Ag;65.7;m
1274.436;35.19;154Eu;8.593;y
1274.436;10.5;154Tb;21.5;h
1274.53;99.944;22Na;2.6019;y
1277.5;1.6;89Nb;1.18;h
1280.25;8.18;170Lu;2.012;d
1290.580;0.890;115Cd;44.6;d
1291.596;43.2;59Fe;44.503;d
1292.6;0.46;141Nd;2.49;h
1293.558;100.0;116Sb;60.3;m
1293.587;99.1;41Ar;109.34;m
1297.09;71;47Ca;4.536;d
1298.223;2.35;133I;20.8;h
1303.27;18.4;117Cd;2.49;h
1306.5;2.25;202Au;28.8;s
1308.59;13.0;78As;90.7;m
1310.05;1.40;178Lu;28.4;m
1310.6;0.0159;139Ba;83.06;m
1312.096;100.1;48Sc;43.67;h
1312.096;97.5;48V;15.9735;d
1314.67;0.931;152Eu;9.3116;h
1316.4;7.09;55Co;17.53;h
1317.927;0.585;132Cs;6.479;d
1318.296;0.035;174Lu;3.31;y
1324.51;17.5;150Pm;2.68;h
1332.501;99.9856;60Co;5.2714;y
1333.120;0.0037;66Cu;5.120;m
1333.649;5.07;52Mn;5.591;d
1336.72;4.5;69Ge;39.05;h
1340.70;4.8;224Fr;3.33;m
1340.8;3.22;178Lu;28.4;m
1342.27;52.6;28Mg;20.91;h
1345.84;0.473;64Cu;12.700;h
1347.33;0.47;139Pr;4.41;h
1347.7;1.57;230Ac;122;s
1354.52;1.64;141La;3.92;h
1362.9;32.5;211Rn;14.6;h
1363.02;0.787;93Mo;6.85;h
1363.02;66;93Tc;2.75;h
1363.88;8.4;195Tl;1.16;h
1368.633;100;24Na;14.9590;h
1375.56;0.154;139Pr;4.41;h
1377.63;81.7;57Ni;35.60;h
1379.40;0.93;166Ho;26.83;h
1382.406;0.74;88Rb;17.78;m
1383.93;90;92Sr;2.71;h
1384.300;24.12;110Ag;249.79;d
1387.093;5.6;172Tm;63.6;h
1387.67;5.4;112Ag;3.130;h
1387.9;0.00672;144Pr;17.28;m
1389.00;0.748;152Eu;9.3116;h
1405.28;4.8;92Y;3.54;h
1408.006;21.005;152Eu;13.537;y
1408.4;16.88;55Co;17.53;h
1408.6;0.085;45Ti;184.8;m
1411.34;4.6;197Tl;2.84;h
1413.19;1.09;119Te;16.03;h
1419.81;46;154Tb;22.7;h
1420.17;0.295;126I;13.11;d
1420.5;0.26;139Ba;83.06;m
1432.91;13.4;117Cd;3.36;h
1434.068;100.0;52Mn;5.591;d
1434.45;7.96;163Tm;1.810;h
1435.36;6.38;234Np;4.4;d
1435.795;66;138La;1.05E+11;y
1436.70;29.0;210At;8.1;h
1442.20;0.130;207Bi;31.55;y
1449.74;9.92;169Lu;34.06;h
1457.56;8.73;135I;6.57;h
1459.1;50.0;129Ba;2.16;h
1460.830;11;40K;1.277E+9;y
1463.95;1.107;72As;26.0;h
1465.12;22;148Pm;5.370;d
1468.91;6.4;194Au;38.02;h
1477.13;99.1;93Mo;6.85;h
1477.13;8.7;93Tc;2.75;h
1481.84;24;65Ni;2.5172;h
1483.39;46.5;210At;8.1;h
1489.160;0.278;144Pr;17.28;m
1495.8;8.2;196Tl;1.84;h
1499.43;0.912;44Sc;3.927;h
1509.47;3.13;124I;4.1760;d
1515.59;0.122;97Nb;72.1;m
1520.37;24.4;93Tc;2.75;h
1523.0;11.2;120I;81.0;m
1524.70;18;42K;12.360;h
1527.21;11.2;234Np;4.4;d
1529.72;5.1;172Tm;63.6;h
1539.01;0.76;93Tc;2.75;h
1553.348;20.67;100Rh;20.8;h
1363.88;8.4;195Tl;1.16;h
1368.633;100;24Na;14.9590;h
1375.56;0.154;139Pr;4.41;h
1377.63;81.7;57Ni;35.60;h
1379.40;0.93;166Ho;26.83;h
1382.406;0.74;88Rb;17.78;m
1383.93;90;92Sr;2.71;h
1384.300;24.12;110Ag;249.79;d
1387.093;5.6;172Tm;63.6;h
1387.67;5.4;112Ag;3.130;h
1387.9;0.00672;144Pr;17.28;m
1389.00;0.748;152Eu;9.3116;h
1405.28;4.8;92Y;3.54;h
1408.006;21.005;152Eu;13.537;y
1408.4;16.88;55Co;17.53;h
1408.6;0.085;45Ti;184.8;m
1411.34;4.6;197Tl;2.84;h
1413.19;1.09;119Te;16.03;h
1419.81;46;154Tb;22.7;h
1420.17;0.295;126I;13.11;d
1420.5;0.26;139Ba;83.06;m
1432.91;13.4;117Cd;3.36;h
1434.068;100.0;52Mn;5.591;d
1434.45;7.96;163Tm;1.810;h
1435.36;6.38;234Np;4.4;d
1435.795;66;138La;1.05E+11;y
1436.70;29.0;210At;8.1;h
1442.20;0.130;207Bi;31.55;y
1449.74;9.92;169Lu;34.06;h
1457.56;8.73;135I;6.57;h
1459.1;50.0;129Ba;2.16;h
1460.830;11;40K;1.277E+9;y
1463.95;1.107;72As;26.0;h
1465.12;22;148Pm;5.370;d
1468.91;6.4;194Au;38.02;h
1477.13;99.1;93Mo;6.85;h
1477.13;8.7;93Tc;2.75;h
1481.84;24;65Ni;2.5172;h
1483.39;46.5;210At;8.1;h
1489.160;0.278;144Pr;17.28;m
1495.8;8.2;196Tl;1.84;h
1499.43;0.912;44Sc;3.927;h
1509.47;3.13;124I;4.1760;d
1515.59;0.122;97Nb;72.1;m
1520.37;24.4;93Tc;2.75;h
1523.0;11.2;120I;81.0;m
1524.70;18;42K;12.360;h
1527.21;11.2;234Np;4.4;d
1529.72;5.1;172Tm;63.6;h
1539.01;0.76;93Tc;2.75;h
1553.348;20.67;100Rh;20.8;h
